order_id,order_date,customer_id,product_id,salesperson_id,region_id,quantity,unit_price,discount_pct,revenue,cost,gross_profit,order_status
1159,2023-07-18,19,15,6,3,5,219,0,1095,745,350,Cancelled
1160,2023-10-01,6,19,8,5,5,79,0.15,335.75,275,60.75,Cancelled
1161,2024-02-05,7,2,6,1,5,999,0,4995,3500,1495,Returned
1162,2023-07-08,15,6,5,5,2,459,0.05,872.1,640,232.1,Cancelled
1163,2023-04-08,26,16,2,4,3,419,0.15,1068.45,840,228.45,Returned
1164,2024-07-22,20,11,10,6,1,189,0,189,130,59,Returned
1165,2024-07-15,29,15,1,4,4,219,0.15,744.6,596,148.6,Completed
1166,2023-11-09,12,17,9,4,3,119,0.2,285.6,255,30.6,Completed
1167,2023-06-10,17,10,8,7,1,159,0.1,143.1,110,33.1,Completed
1168,2023-07-03,26,18,7,8,5,179,0,895,600,295,Cancelled
1169,2023-11-14,17,5,5,2,4,129,0.15,438.6,360,78.6,Cancelled
1170,2023-09-27,20,2,7,10,2,999,0.05,1898.1,1400,498.1,Completed
1171,2023-05-26,7,2,10,3,3,999,0.1,2697.3,2100,597.3,Completed
1172,2024-05-13,20,18,2,4,2,179,0.2,286.4,240,46.4,Completed
1173,2023-01-01,17,12,3,1,4,109,0,436,300,136,Completed
1174,2023-04-07,23,18,1,2,1,179,0,179,120,59,Completed
1175,2024-12-29,3,2,9,7,1,999,0.05,949.05,700,249.05,Completed
1176,2024-08-18,9,16,4,5,2,419,0.1,754.2,560,194.2,Completed
1177,2023-06-19,9,8,7,8,5,59,0.15,250.75,190,60.75,Completed
1178,2023-02-12,26,1,2,5,2,1399,0.05,2658.1,1900,758.1,Completed
1179,2024-10-30,4,1,3,5,5,1399,0.05,6645.25,4750,1895.25,Completed
1180,2023-06-28,22,15,9,2,3,219,0,657,447,210,Completed
1181,2023-10-01,5,5,6,7,5,129,0,645,450,195,Cancelled
1182,2024-06-29,10,2,9,10,4,999,0.05,3796.2,2800,996.2,Completed
1183,2024-05-17,11,1,10,5,2,1399,0,2798,1900,898,Completed
1184,2024-04-09,25,20,5,9,5,289,0.15,1228.25,995,233.25,Cancelled
1185,2023-11-23,7,6,4,9,5,459,0.2,1836.0,1600,236.0,Returned
1186,2023-06-09,13,2,2,6,5,999,0,4995,3500,1495,Completed
1187,2024-04-27,23,12,10,6,1,109,0.2,87.2,75,12.2,Completed
1188,2023-02-12,23,1,4,6,4,1399,0.05,5316.2,3800,1516.2,Returned
1189,2024-09-18,21,19,3,8,4,79,0,316,220,96,Completed
1190,2024-07-06,12,18,9,3,3,179,0.15,456.45,360,96.45,Completed
1191,2024-03-02,6,7,8,8,3,849,0,2547,1740,807,Completed
1192,2024-10-21,16,19,7,10,3,79,0,237,165,72,Returned
1193,2023-09-20,11,9,5,3,1,65,0.1,58.5,45,13.5,Cancelled
1194,2024-12-07,15,8,1,10,5,59,0,295,190,105,Cancelled
1195,2023-07-29,29,19,3,1,1,79,0,79,55,24,Completed
1196,2023-12-07,3,12,6,9,1,109,0.05,103.55,75,28.55,Completed
1197,2024-04-10,23,16,4,9,2,419,0.2,670.4,560,110.4,Completed
1198,2024-01-28,28,13,9,5,2,449,0.05,853.1,598,255.1,Returned
1199,2023-01-30,29,3,2,8,3,229,0.1,618.3,480,138.3,Cancelled
1200,2024-06-06,15,19,7,8,2,79,0,158,110,48,Completed
1201,2024-11-09,30,18,5,3,1,179,0.05,170.05,120,50.05,Completed
1202,2023-11-30,1,2,2,5,4,999,0.1,3596.4,2800,796.4,Cancelled
1203,2024-06-19,1,6,9,3,4,459,0.2,1468.8,1280,188.8,Completed
1204,2023-05-28,16,4,6,3,4,649,0.15,2206.6,1800,406.6,Completed
1205,2023-08-02,14,10,2,7,1,159,0.05,151.05,110,41.05,Completed
1206,2024-04-27,30,10,6,1,4,159,0.15,540.6,440,100.6,Completed
1207,2024-11-17,6,10,3,9,3,159,0,477,330,147,Completed
1208,2023-02-13,6,16,8,10,1,419,0,419,280,139,Completed
1209,2024-04-22,22,3,3,2,2,229,0.05,435.1,320,115.1,Completed
1210,2023-06-17,1,13,10,10,2,449,0,898,598,300,Cancelled
1211,2023-07-29,27,2,7,3,1,999,0,999,700,299,Completed
1212,2023-06-25,19,8,6,8,1,59,0.05,56.05,38,18.05,Cancelled
1213,2024-03-11,28,11,7,5,1,189,0.05,179.55,130,49.55,Completed
1214,2024-01-16,16,11,10,3,2,189,0.1,340.2,260,80.2,Completed
1215,2024-01-12,15,10,2,8,2,159,0,318,220,98,Completed
1216,2023-10-15,3,20,7,4,4,289,0.15,982.6,796,186.6,Returned
1217,2023-11-09,26,16,5,4,3,419,0.05,1194.15,840,354.15,Completed
1218,2023-03-11,25,11,3,3,2,189,0.05,359.1,260,99.1,Completed
1219,2023-08-03,29,17,3,5,2,119,0,238,170,68,Completed
1220,2023-10-25,17,7,2,6,4,849,0,3396,2320,1076,Cancelled
1221,2024-05-11,21,18,8,1,2,179,0,358,240,118,Completed
1222,2024-03-12,16,20,10,10,3,289,0,867,597,270,Completed
1223,2023-04-15,25,7,5,7,4,849,0.05,3226.2,2320,906.2,Completed
1224,2023-02-22,17,6,5,8,3,459,0,1377,960,417,Completed
1225,2023-05-14,20,6,4,5,5,459,0.2,1836.0,1600,236.0,Completed
1226,2024-12-03,30,9,6,2,3,65,0,195,135,60,Returned
1227,2024-08-03,7,17,1,6,4,119,0.05,452.2,340,112.2,Cancelled
1228,2024-02-02,6,8,7,3,1,59,0.2,47.2,38,9.2,Completed
1229,2024-06-05,1,17,4,6,3,119,0,357,255,102,Completed
1230,2024-08-16,12,11,10,3,5,189,0,945,650,295,Completed
1231,2024-06-20,12,6,6,6,3,459,0.1,1239.3,960,279.3,Completed
1232,2023-12-20,15,3,3,4,1,229,0.05,217.55,160,57.55,Returned
1233,2024-04-15,15,20,5,3,1,289,0.05,274.55,199,75.55,Completed
1234,2023-05-06,17,11,6,2,5,189,0.15,803.25,650,153.25,Cancelled
1235,2023-04-29,27,13,10,6,2,449,0.05,853.1,598,255.1,Returned
1236,2024-11-23,2,5,7,5,3,129,0,387,270,117,Completed
1237,2023-02-04,22,16,7,9,4,419,0.05,1592.2,1120,472.2,Completed
1238,2023-05-01,11,19,4,10,3,79,0,237,165,72,Returned
1239,2023-12-02,5,6,6,5,3,459,0,1377,960,417,Completed
1240,2024-11-09,13,10,4,1,1,159,0,159,110,49,Completed
1241,2023-09-05,4,19,2,3,4,79,0.2,252.8,220,32.8,Cancelled
1242,2023-05-21,10,14,10,7,1,649,0.05,616.55,449,167.55,Completed
1243,2024-09-30,10,9,7,9,2,65,0.05,123.5,90,33.5,Completed
1244,2023-01-04,3,7,9,10,3,849,0,2547,1740,807,Completed
1245,2024-08-21,24,13,5,3,5,449,0,2245,1495,750,Completed
1246,2023-03-24,27,8,5,3,1,59,0,59,38,21,Completed
1247,2023-02-13,11,16,4,4,2,419,0.1,754.2,560,194.2,Completed
1248,2024-06-15,19,12,3,3,5,109,0,545,375,170,Completed
1249,2023-10-11,18,7,4,5,1,849,0,849,580,269,Completed
1250,2024-03-27,27,6,5,2,3,459,0.15,1170.45,960,210.45,Completed
1251,2023-02-22,6,1,10,5,2,1399,0.15,2378.3,1900,478.3,Cancelled
1252,2023-06-26,2,2,10,7,1,999,0.1,899.1,700,199.1,Returned
1253,2024-07-24,7,6,8,6,5,459,0.1,2065.5,1600,465.5,Completed
1254,2024-12-08,18,7,5,7,5,849,0.05,4032.75,2900,1132.75,Returned
1255,2023-10-24,24,13,10,9,5,449,0,2245,1495,750,Completed
1256,2023-10-09,18,19,3,5,1,79,0.15,67.15,55,12.15,Returned
1257,2023-04-30,26,10,2,4,5,159,0.05,755.25,550,205.25,Returned
1258,2024-07-09,22,20,10,8,4,289,0,1156,796,360,Returned
1259,2023-03-03,9,1,4,10,4,1399,0,5596,3800,1796,Completed
1260,2024-07-07,28,1,8,4,3,1399,0.05,3987.15,2850,1137.15,Completed
1261,2024-03-20,2,2,8,4,3,999,0.15,2547.45,2100,447.45,Completed
1262,2023-07-03,18,1,8,9,1,1399,0.05,1329.05,950,379.05,Returned
1263,2024-11-07,30,17,9,5,4,119,0.1,428.4,340,88.4,Returned
1264,2024-02-03,24,17,10,1,1,119,0.05,113.05,85,28.05,Completed
1265,2024-12-12,2,20,5,10,2,289,0.1,520.2,398,122.2,Completed
1266,2023-01-18,14,17,5,10,3,119,0,357,255,102,Completed
1267,2023-07-24,21,1,6,7,4,1399,0,5596,3800,1796,Returned
1268,2023-03-12,13,3,2,4,3,229,0,687,480,207,Completed
1269,2024-11-12,14,6,6,7,3,459,0,1377,960,417,Cancelled
1270,2023-08-20,28,15,7,8,1,219,0,219,149,70,Completed
1271,2023-09-09,16,17,6,4,1,119,0.05,113.05,85,28.05,Completed
1272,2023-11-29,1,13,9,1,3,449,0,1347,897,450,Cancelled
1273,2023-05-17,7,8,8,10,3,59,0,177,114,63,Completed
1274,2024-04-25,28,18,8,4,1,179,0.1,161.1,120,41.1,Completed
1275,2024-07-16,19,10,10,10,4,159,0.15,540.6,440,100.6,Cancelled
1276,2023-08-03,30,15,1,10,5,219,0.05,1040.25,745,295.25,Completed
1277,2023-04-17,10,11,8,4,2,189,0.1,340.2,260,80.2,Completed
1278,2023-08-26,16,10,10,8,3,159,0,477,330,147,Returned
1279,2023-01-23,27,9,9,10,2,65,0,130,90,40,Completed
1280,2024-10-01,26,11,1,10,2,189,0,378,260,118,Completed
1281,2024-01-22,27,2,10,10,4,999,0,3996,2800,1196,Returned
1282,2024-07-24,15,18,6,10,2,179,0.2,286.4,240,46.4,Completed
1283,2024-08-03,25,16,9,1,4,419,0.05,1592.2,1120,472.2,Returned
1284,2024-04-11,21,11,6,3,4,189,0,756,520,236,Cancelled
1285,2023-12-22,30,6,1,4,5,459,0,2295,1600,695,Completed
1286,2024-07-06,3,9,7,5,1,65,0,65,45,20,Completed
1287,2023-09-14,28,14,9,10,1,649,0.15,551.65,449,102.65,Cancelled
1288,2023-01-18,25,20,9,9,3,289,0.05,823.65,597,226.65,Completed
1289,2024-09-04,24,17,5,5,5,119,0,595,425,170,Completed
1290,2023-07-01,15,5,6,10,5,129,0.1,580.5,450,130.5,Returned
1291,2024-05-26,4,2,5,6,2,999,0.05,1898.1,1400,498.1,Returned
1292,2023-12-02,23,6,4,10,2,459,0.05,872.1,640,232.1,Completed
1293,2024-11-10,7,19,9,2,3,79,0,237,165,72,Returned
1294,2024-11-21,6,20,9,3,4,289,0.1,1040.4,796,244.4,Completed
1295,2023-12-13,9,1,5,9,1,1399,0.05,1329.05,950,379.05,Completed
1296,2024-06-04,1,16,10,4,5,419,0.1,1885.5,1400,485.5,Completed
1297,2024-10-19,10,6,5,2,4,459,0,1836,1280,556,Completed
1298,2023-08-31,23,15,9,1,4,219,0.05,832.2,596,236.2,Completed
1299,2024-10-28,28,6,9,3,4,459,0.2,1468.8,1280,188.8,Completed
1300,2023-05-15,17,9,6,5,5,65,0.1,292.5,225,67.5,Returned
1301,2024-03-20,18,17,9,5,4,119,0.05,452.2,340,112.2,Completed
1302,2023-01-13,29,9,5,1,2,65,0.2,104.0,90,14.0,Completed
1303,2023-03-15,20,12,3,3,5,109,0.15,463.25,375,88.25,Completed
1304,2024-10-12,13,18,4,10,1,179,0,179,120,59,Completed
1305,2024-01-05,11,19,10,4,4,79,0.05,300.2,220,80.2,Cancelled
1306,2024-02-13,12,7,5,10,1,849,0,849,580,269,Cancelled
1307,2023-06-16,16,17,7,9,5,119,0.2,476.0,425,51.0,Completed
1308,2024-06-24,15,14,10,9,2,649,0,1298,898,400,Completed
1309,2024-02-13,28,18,6,7,5,179,0,895,600,295,Completed
1310,2024-08-17,21,8,2,4,5,59,0,295,190,105,Completed
1311,2023-06-05,24,10,10,4,5,159,0.05,755.25,550,205.25,Completed
1312,2024-11-28,29,9,10,3,3,65,0.2,156.0,135,21.0,Cancelled
1313,2024-04-21,30,10,10,8,3,159,0.2,381.6,330,51.6,Completed
1314,2024-11-01,21,4,8,1,2,649,0.05,1233.1,900,333.1,Completed
1315,2023-07-16,29,7,1,5,4,849,0.05,3226.2,2320,906.2,Completed
1316,2023-05-08,13,18,8,4,4,179,0.05,680.2,480,200.2,Completed
1317,2024-09-12,10,18,6,8,2,179,0.05,340.1,240,100.1,Completed
1318,2024-02-09,21,19,4,3,4,79,0,316,220,96,Cancelled
1319,2024-12-02,16,18,4,2,1,179,0,179,120,59,Completed
1320,2023-10-28,12,2,6,10,5,999,0.05,4745.25,3500,1245.25,Completed
1321,2023-09-18,19,20,1,4,2,289,0.2,462.4,398,64.4,Completed
1322,2024-01-25,15,2,4,1,4,999,0.05,3796.2,2800,996.2,Completed
1323,2023-04-29,26,15,3,7,3,219,0.05,624.15,447,177.15,Completed
1324,2023-11-19,29,11,9,3,4,189,0,756,520,236,Completed
1325,2024-10-09,22,12,5,4,2,109,0,218,150,68,Cancelled
1326,2024-05-19,6,5,9,6,3,129,0,387,270,117,Cancelled
1327,2023-04-21,2,20,6,8,5,289,0.15,1228.25,995,233.25,Cancelled
1328,2023-10-23,14,5,3,8,5,129,0.05,612.75,450,162.75,Cancelled
1329,2024-07-30,8,7,9,6,4,849,0.1,3056.4,2320,736.4,Completed
1330,2024-08-21,5,16,8,8,2,419,0,838,560,278,Completed
1331,2023-01-14,22,14,9,6,4,649,0,2596,1796,800,Completed
1332,2023-08-04,13,5,6,4,3,129,0,387,270,117,Completed
1333,2023-05-07,17,2,7,1,5,999,0,4995,3500,1495,Completed
1334,2024-07-09,7,6,8,6,3,459,0,1377,960,417,Completed
1335,2023-05-05,30,9,8,9,1,65,0.2,52.0,45,7.0,Completed
1336,2024-04-15,4,18,6,6,4,179,0.05,680.2,480,200.2,Cancelled
1337,2023-04-11,30,10,2,7,5,159,0.15,675.75,550,125.75,Cancelled
1338,2023-10-08,11,4,6,3,5,649,0,3245,2250,995,Completed
1339,2024-03-28,4,7,7,7,1,849,0,849,580,269,Returned
1340,2024-04-03,15,16,10,8,4,419,0,1676,1120,556,Returned
1341,2024-11-25,22,7,5,9,3,849,0,2547,1740,807,Completed
1342,2024-08-25,21,15,3,9,2,219,0.2,350.4,298,52.4,Completed
1343,2023-03-21,8,11,6,5,2,189,0.2,302.4,260,42.4,Cancelled
1344,2023-04-18,10,14,8,9,1,649,0.15,551.65,449,102.65,Completed
1345,2024-02-27,20,18,6,1,4,179,0,716,480,236,Completed
1346,2024-08-30,15,8,5,1,5,59,0,295,190,105,Completed
1347,2023-02-11,6,19,9,2,4,79,0,316,220,96,Cancelled
1348,2023-09-21,7,9,1,10,2,65,0.05,123.5,90,33.5,Cancelled
1349,2024-08-19,10,7,8,8,2,849,0,1698,1160,538,Completed
1350,2024-06-01,21,12,8,2,1,109,0.2,87.2,75,12.2,Completed
1351,2023-03-20,28,11,2,7,2,189,0.1,340.2,260,80.2,Completed
1352,2023-06-19,16,9,5,2,4,65,0.1,234.0,180,54.0,Cancelled
1353,2024-08-02,10,17,3,1,4,119,0.05,452.2,340,112.2,Cancelled
1354,2024-12-01,30,15,2,3,3,219,0.15,558.45,447,111.45,Cancelled
1355,2024-02-28,2,8,6,5,1,59,0,59,38,21,Completed
1356,2024-05-01,3,12,9,6,2,109,0.05,207.1,150,57.1,Returned
1357,2023-03-28,12,1,5,7,5,1399,0,6995,4750,2245,Completed
1358,2023-09-19,16,4,10,8,3,649,0,1947,1350,597,Returned
1359,2023-12-13,19,16,1,10,5,419,0.2,1676.0,1400,276.0,Returned
1360,2024-06-04,9,11,9,2,2,189,0,378,260,118,Completed
1361,2024-09-22,30,19,7,5,2,79,0,158,110,48,Returned
1362,2023-02-04,21,3,7,1,2,229,0.15,389.3,320,69.3,Completed
1363,2024-01-24,1,7,2,1,3,849,0,2547,1740,807,Completed
1364,2024-11-25,10,15,6,7,3,219,0.05,624.15,447,177.15,Returned
1365,2023-06-30,17,7,9,4,3,849,0.2,2037.6,1740,297.6,Returned
1366,2024-12-22,30,14,4,8,2,649,0.05,1233.1,898,335.1,Completed
1367,2024-05-17,9,18,2,7,5,179,0.2,716.0,600,116.0,Completed
1368,2024-11-08,19,12,10,8,5,109,0,545,375,170,Completed
1369,2024-05-06,11,20,1,10,4,289,0,1156,796,360,Returned
1370,2023-01-07,30,12,9,1,4,109,0.1,392.4,300,92.4,Cancelled
1371,2024-08-29,2,16,10,5,4,419,0,1676,1120,556,Cancelled
1372,2023-03-21,21,11,5,1,5,189,0.05,897.75,650,247.75,Completed
1373,2023-06-21,17,19,7,1,2,79,0.2,126.4,110,16.4,Completed
1374,2024-01-08,9,6,4,8,5,459,0.05,2180.25,1600,580.25,Completed
1375,2024-11-27,25,17,5,4,2,119,0.2,190.4,170,20.4,Completed
1376,2023-08-21,20,2,4,4,4,999,0.05,3796.2,2800,996.2,Returned
1377,2023-10-16,4,14,7,1,5,649,0,3245,2245,1000,Completed
1378,2023-06-04,6,12,8,2,4,109,0,436,300,136,Cancelled
1379,2024-05-15,9,20,6,10,2,289,0,578,398,180,Cancelled
1380,2023-12-23,2,4,6,2,3,649,0.05,1849.65,1350,499.65,Cancelled
1381,2023-06-14,12,16,4,9,5,419,0,2095,1400,695,Returned
1382,2023-05-27,9,13,7,1,5,449,0.05,2132.75,1495,637.75,Completed
1383,2023-05-04,6,3,2,5,2,229,0.15,389.3,320,69.3,Completed
1384,2024-12-12,9,12,7,7,2,109,0.05,207.1,150,57.1,Completed
1385,2023-10-07,11,19,3,8,5,79,0,395,275,120,Completed
1386,2024-02-02,1,5,3,10,1,129,0.1,116.1,90,26.1,Completed
1387,2023-08-12,24,16,10,7,3,419,0.05,1194.15,840,354.15,Completed
1388,2024-11-30,29,13,9,9,1,449,0.1,404.1,299,105.1,Completed
1389,2023-05-30,17,3,3,5,5,229,0,1145,800,345,Completed
1390,2024-09-29,6,17,9,9,4,119,0.1,428.4,340,88.4,Completed
1391,2024-12-09,1,10,9,8,1,159,0,159,110,49,Completed
1392,2024-01-16,10,5,4,1,5,129,0.1,580.5,450,130.5,Completed
1393,2023-11-16,14,20,1,5,3,289,0.05,823.65,597,226.65,Completed
1394,2024-07-17,12,9,1,3,5,65,0.15,276.25,225,51.25,Completed
1395,2024-01-01,20,17,3,8,1,119,0,119,85,34,Returned
1396,2024-05-17,14,2,1,7,1,999,0.05,949.05,700,249.05,Completed
1397,2024-04-12,18,16,6,8,4,419,0,1676,1120,556,Cancelled
1398,2023-04-05,10,19,6,5,5,79,0.2,316.0,275,41.0,Completed
1399,2023-02-05,16,14,5,6,1,649,0.05,616.55,449,167.55,Completed
1400,2024-08-18,29,9,4,4,4,65,0.05,247.0,180,67.0,Completed
1401,2023-09-20,8,5,5,6,5,129,0.1,580.5,450,130.5,Completed
1402,2024-06-06,12,18,2,9,5,179,0,895,600,295,Returned
1403,2023-07-11,3,16,5,1,3,419,0.1,1131.3,840,291.3,Completed
1404,2024-10-08,16,9,1,7,2,65,0,130,90,40,Completed
1405,2023-06-23,28,17,3,8,3,119,0.15,303.45,255,48.45,Completed
1406,2024-08-07,25,13,7,6,3,449,0,1347,897,450,Completed
1407,2023-04-30,19,4,1,7,5,649,0,3245,2250,995,Completed
1408,2023-01-22,15,12,3,10,3,109,0,327,225,102,Cancelled
1409,2023-10-06,8,13,10,1,4,449,0.05,1706.2,1196,510.2,Completed
1410,2024-08-21,26,9,6,5,3,65,0.15,165.75,135,30.75,Returned
1411,2024-03-10,18,19,9,9,5,79,0.2,316.0,275,41.0,Completed
1412,2023-06-08,22,11,2,8,5,189,0.05,897.75,650,247.75,Completed
1413,2023-08-12,4,8,4,8,1,59,0.05,56.05,38,18.05,Completed
1414,2024-02-19,14,18,4,7,1,179,0.15,152.15,120,32.15,Completed
1415,2023-05-03,13,2,1,1,3,999,0.2,2397.6,2100,297.6,Completed
1416,2023-02-28,10,19,5,9,1,79,0.1,71.1,55,16.1,Returned
1417,2024-11-13,3,5,7,3,5,129,0,645,450,195,Completed
1418,2023-04-13,21,15,10,3,3,219,0,657,447,210,Completed
1419,2024-03-07,28,4,8,4,1,649,0.1,584.1,450,134.1,Completed
1420,2023-08-16,28,13,5,2,2,449,0.1,808.2,598,210.2,Completed
1421,2023-06-19,25,2,8,8,2,999,0.05,1898.1,1400,498.1,Completed
1422,2023-11-20,30,15,4,7,3,219,0,657,447,210,Returned
1423,2024-02-07,24,20,10,4,4,289,0.15,982.6,796,186.6,Completed
1424,2024-08-14,21,10,6,8,5,159,0,795,550,245,Returned
1425,2023-06-23,6,4,1,4,3,649,0.15,1654.95,1350,304.95,Returned
1426,2024-06-30,9,19,4,1,2,79,0.2,126.4,110,16.4,Cancelled
1427,2023-02-26,29,20,9,10,3,289,0,867,597,270,Cancelled
1428,2024-01-24,12,12,10,1,4,109,0,436,300,136,Cancelled
1429,2024-06-24,4,16,7,4,2,419,0,838,560,278,Cancelled
1430,2024-12-30,28,1,4,6,5,1399,0.15,5945.75,4750,1195.75,Cancelled
1431,2024-04-30,23,14,3,7,4,649,0.05,2466.2,1796,670.2,Returned
1432,2024-04-23,19,16,2,8,3,419,0,1257,840,417,Completed
1433,2023-06-09,6,19,9,5,5,79,0.05,375.25,275,100.25,Cancelled
1434,2024-12-08,20,1,10,2,4,1399,0,5596,3800,1796,Returned
1435,2023-04-24,16,11,7,5,3,189,0,567,390,177,Completed
1436,2023-08-18,22,5,4,8,4,129,0,516,360,156,Completed
1437,2024-09-08,22,18,5,8,2,179,0,358,240,118,Completed
1438,2024-06-12,20,9,10,9,1,65,0.05,61.75,45,16.75,Completed
1439,2024-04-17,23,15,2,2,2,219,0,438,298,140,Cancelled
1440,2023-10-27,22,18,10,3,3,179,0.05,510.15,360,150.15,Returned
1441,2024-05-03,18,17,4,8,3,119,0,357,255,102,Completed
1442,2024-05-30,16,13,10,4,2,449,0.05,853.1,598,255.1,Returned
1443,2023-10-01,4,20,9,5,2,289,0.15,491.3,398,93.3,Completed
1444,2023-03-15,15,11,3,10,4,189,0,756,520,236,Completed
1445,2024-03-11,30,15,9,9,1,219,0,219,149,70,Returned
1446,2024-10-11,24,17,1,2,1,119,0.05,113.05,85,28.05,Completed
1447,2024-08-23,12,7,1,7,1,849,0,849,580,269,Completed
1448,2023-08-19,20,19,9,8,3,79,0.05,225.15,165,60.15,Completed
1449,2024-08-17,14,15,3,6,5,219,0.05,1040.25,745,295.25,Completed
1450,2024-08-07,9,15,7,7,1,219,0.05,208.05,149,59.05,Completed
1451,2023-11-05,12,14,6,8,1,649,0.05,616.55,449,167.55,Completed
1452,2024-12-17,20,9,3,10,5,65,0,325,225,100,Completed
1453,2024-05-25,16,8,4,3,1,59,0.15,50.15,38,12.15,Completed
1454,2024-08-20,5,16,5,10,5,419,0.2,1676.0,1400,276.0,Returned
1455,2023-11-08,22,16,3,8,1,419,0,419,280,139,Completed
1456,2023-12-23,25,2,3,10,1,999,0.05,949.05,700,249.05,Completed
1457,2023-06-07,1,9,3,4,4,65,0.05,247.0,180,67.0,Returned
1458,2023-06-26,3,7,4,7,4,849,0,3396,2320,1076,Completed
1459,2024-04-11,26,18,4,7,5,179,0.1,805.5,600,205.5,Completed
1460,2023-01-10,19,16,9,9,3,419,0.2,1005.6,840,165.6,Returned
1461,2023-02-03,19,9,9,8,3,65,0.05,185.25,135,50.25,Completed
1462,2023-08-21,11,20,7,8,2,289,0.1,520.2,398,122.2,Returned
1463,2023-06-16,7,3,6,1,5,229,0,1145,800,345,Completed
1464,2024-02-17,3,9,7,2,2,65,0.05,123.5,90,33.5,Completed
1465,2024-05-15,1,2,8,10,5,999,0.2,3996.0,3500,496.0,Completed
1466,2024-12-12,5,14,3,4,5,649,0.05,3082.75,2245,837.75,Completed
1467,2023-03-29,26,16,6,6,5,419,0,2095,1400,695,Completed
1468,2024-06-24,24,3,10,5,5,229,0,1145,800,345,Returned
1469,2023-04-25,26,3,6,2,1,229,0.05,217.55,160,57.55,Completed
1470,2023-07-11,7,9,7,2,1,65,0.1,58.5,45,13.5,Cancelled
1471,2024-11-19,6,12,9,4,5,109,0,545,375,170,Cancelled
1472,2024-09-13,25,6,2,9,4,459,0,1836,1280,556,Returned
1473,2024-05-17,17,11,9,2,5,189,0,945,650,295,Completed
1474,2023-03-06,23,9,2,9,1,65,0,65,45,20,Returned
1475,2023-08-20,22,17,4,3,2,119,0,238,170,68,Returned
1476,2024-02-04,23,6,8,7,4,459,0,1836,1280,556,Cancelled
1477,2024-10-24,22,15,10,10,2,219,0.05,416.1,298,118.1,Completed
1478,2024-10-15,13,3,1,8,3,229,0,687,480,207,Completed
1479,2024-03-15,14,4,4,1,2,649,0.05,1233.1,900,333.1,Completed
1480,2024-02-06,24,13,10,8,2,449,0.1,808.2,598,210.2,Completed
1481,2024-11-01,19,11,3,2,1,189,0.15,160.65,130,30.65,Completed
1482,2023-08-30,7,10,8,3,3,159,0,477,330,147,Cancelled
1483,2023-02-27,10,1,6,9,5,1399,0.15,5945.75,4750,1195.75,Completed
1484,2023-05-07,7,15,3,10,1,219,0.2,175.2,149,26.2,Completed
1485,2024-07-08,12,18,10,2,5,179,0.1,805.5,600,205.5,Completed
1486,2024-07-07,14,4,8,8,2,649,0,1298,900,398,Completed
1487,2023-03-22,11,9,6,2,4,65,0.05,247.0,180,67.0,Completed
1488,2024-11-02,4,20,2,2,3,289,0.05,823.65,597,226.65,Returned
1489,2024-11-24,23,15,1,5,5,219,0.05,1040.25,745,295.25,Returned
1490,2023-09-07,10,18,10,4,1,179,0,179,120,59,Completed
1491,2024-07-01,3,12,4,2,1,109,0,109,75,34,Returned
1492,2023-12-15,26,3,7,10,3,229,0.2,549.6,480,69.6,Completed
1493,2024-05-26,30,10,4,7,3,159,0,477,330,147,Returned
1494,2024-09-30,30,8,9,4,1,59,0,59,38,21,Cancelled
1495,2024-09-28,19,13,2,10,3,449,0.05,1279.65,897,382.65,Completed
1496,2023-09-06,21,17,3,5,1,119,0,119,85,34,Completed
1497,2024-01-03,29,6,1,3,4,459,0.1,1652.4,1280,372.4,Completed
1498,2024-11-30,27,10,4,7,1,159,0.05,151.05,110,41.05,Cancelled
1499,2023-12-08,2,16,6,10,1,419,0.05,398.05,280,118.05,Completed
1500,2024-01-07,12,14,6,7,3,649,0.15,1654.95,1347,307.95,Cancelled
1501,2023-05-10,5,3,6,7,5,229,0,1145,800,345,Completed
1502,2024-08-23,6,16,5,4,3,419,0.15,1068.45,840,228.45,Cancelled
1503,2024-04-07,10,1,7,3,5,1399,0,6995,4750,2245,Completed
1504,2024-09-16,28,3,2,1,3,229,0.1,618.3,480,138.3,Returned
1505,2023-12-24,13,10,7,9,4,159,0,636,440,196,Completed
1506,2024-05-29,26,20,2,7,3,289,0.05,823.65,597,226.65,Completed
1507,2023-12-16,18,18,2,9,5,179,0,895,600,295,Completed
1508,2023-02-17,18,6,10,7,5,459,0,2295,1600,695,Cancelled
1509,2024-06-03,25,20,1,3,5,289,0.2,1156.0,995,161.0,Completed
1510,2024-11-14,2,5,7,5,4,129,0.05,490.2,360,130.2,Completed
1511,2023-01-27,16,5,1,2,5,129,0.15,548.25,450,98.25,Completed
1512,2024-08-31,12,2,3,5,3,999,0.05,2847.15,2100,747.15,Returned
1513,2024-03-18,20,8,9,3,2,59,0,118,76,42,Cancelled
1514,2024-01-07,22,3,10,3,3,229,0.05,652.65,480,172.65,Completed
1515,2024-10-18,17,13,10,2,5,449,0,2245,1495,750,Completed
1516,2024-02-18,2,4,2,5,1,649,0.2,519.2,450,69.2,Completed
1517,2024-11-28,18,19,9,4,3,79,0,237,165,72,Cancelled
1518,2024-12-13,10,17,10,10,3,119,0.15,303.45,255,48.45,Completed
1519,2024-10-24,9,16,7,10,5,419,0.05,1990.25,1400,590.25,Returned
